Store,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionOpenSinceMonth_missing,CompetitionOpenSinceYear_missing,CompetitionDistance_missing,StoreType_1,StoreType_2,StoreType_3,StoreType_4,Assortment_1,Assortment_2,Assortment_3
998,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
999,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1000,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1001,19640.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
1002,1130.0,11.0,2008.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1003,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1004,970.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
1005,6480.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1006,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,1,0,0,0,1
1007,4180.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1008,30.0,9.0,2010.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1009,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1010,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,0,0,1
1011,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
1012,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1013,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
1014,210.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1015,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
1016,550.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,0,0,1
1017,110.0,11.0,2008.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
1018,140.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1019,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1020,40.0,8.0,2015.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1021,1080.0,5.0,2011.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1022,1520.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1023,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
1024,1990.0,1.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1025,720.0,11.0,2009.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1026,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,1,0,1,0,0
1027,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1028,150.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1029,1590.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1030,36410.0,4.0,2008.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1031,590.0,5.0,2001.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
1032,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1033,7680.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1034,13750.0,4.0,2015.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1035,27150.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1036,9560.0,0.0,0.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1037,150.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1038,17290.0,10.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
1039,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,0,0,1
1040,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1041,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
1042,3440.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
1043,420.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
1044,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
1045,26990.0,12.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1046,29070.0,4.0,2005.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1047,3750.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
1048,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1049,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1050,13170.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
1051,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
1052,5080.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
1053,1710.0,7.0,2015.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1054,13190.0,0.0,0.0,1,45.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
1055,1980.0,4.0,2009.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
1056,5350.0,0.0,0.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1057,3230.0,11.0,2011.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1058,180.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,0,0,1
1059,3380.0,4.0,2013.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
1060,3430.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
1061,8110.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1062,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,1,0,0
1063,6250.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1064,420.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1065,1290.0,0.0,0.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,1,0,0
1066,3350.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1067,12020.0,7.0,2009.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1068,5010.0,0.0,0.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1069,18050.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1070,400.0,10.0,2008.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1071,820.0,3.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,1,0,0
1072,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,0,0,1
1073,1710.0,0.0,0.0,1,44.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1074,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,0,0,1
1075,1410.0,10.0,2013.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1076,90.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1077,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,1,0,0
1078,670.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,0,0,1
1079,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1080,2410.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1081,400.0,3.0,2006.0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0
1082,440.0,4.0,2002.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
1083,11540.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,0,0,1
1084,190.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1085,4030.0,2.0,2015.0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0
1086,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0,0,0,1,0,0,0,1,0,0
1087,2210.0,11.0,2011.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1088,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1089,5220.0,5.0,2009.0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
1090,330.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1091,9990.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1092,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1093,10450.0,6.0,2009.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1094,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
1095,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1096,1130.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",0,0,0,1,0,0,0,0,0,1
1097,720.0,3.0,2002.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0
1098,1830.0,11.0,2004.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1099,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1100,540.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1101,4060.0,9.0,2012.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1
1102,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1103,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,0,1,0,0,1
1104,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,0,1,1,0,0
1105,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0,0,0,0,0,1,0,0,0,1
1106,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,0,0,1
1107,1400.0,6.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1108,540.0,4.0,2004.0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
1109,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0,0,0,0,0,1,0,1,0,0
1110,900.0,9.0,2010.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1111,1900.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0,0,0,1,0,0,0,1,0,0
1112,1880.0,4.0,2006.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1
1113,9260.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1114,870.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
1115,5350.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0,0,0,0,0,0,1,0,0,1
